0.143305772,168,0.34%,0.00%,1.19%,0.00%,0.60%,6.55%,11.31%,16.67%,21.43%,15.48%,12.50%,5.95%,2.98%,1.79%,2.38%,0.00%,1.19%,0.00%,0.60%,5.36%,6.55%,83.33%,2.38%,0.00%,0.60%,1.19%,11,0.00%,0.00%,0.00%,0.00%,0.00%,9.09%,18.18%,18.18%,18.18%,9.09%,9.09%,9.09%,0.00%,9.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,90.91%,0.00%,0.00%,0.00%,9.09%,94.05 ,45.45 ,99.32,98.63,80.36,2,2,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,557,49054,19591,39.93761977,10303,22.04 ,0,0.00%,0,0,0.00%,0,2,
0.151506399,1623,0.18%,0.06%,0.00%,0.00%,1.11%,4.50%,12.26%,14.79%,10.41%,7.70%,11.52%,10.10%,10.23%,4.87%,6.53%,3.33%,1.73%,0.86%,30.13%,7.27%,25.94%,29.08%,6.47%,0.99%,0.06%,0.06%,113,0.00%,0.00%,0.00%,0.88%,8.85%,9.73%,10.62%,7.08%,6.19%,5.31%,11.50%,7.96%,5.31%,7.08%,11.50%,6.19%,1.77%,35.40%,7.96%,32.74%,23.89%,0.00%,0.00%,0.00%,0.00%,99.01 ,96.08 ,99.92,98.18,89.77,512,468,91.4,962,5,442,430,97.3,1160,11,0,0,0,0,0,1046,963,92.1,38,175,100,57.1,354,0,0,0,0,0,0,,,,,,31156,890290,493362,55.41587573,122428,61.42 ,115,6.96%,5,142,0.00%,0,1,
0.151907061,302,0.36%,0.00%,0.00%,0.00%,0.00%,1.32%,8.28%,7.28%,7.62%,15.89%,12.58%,13.25%,10.93%,9.60%,7.95%,4.30%,0.66%,0.33%,2.98%,8.28%,30.79%,44.04%,10.93%,2.98%,0.00%,0.00%,31,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.23%,6.45%,19.35%,3.23%,12.90%,22.58%,12.90%,16.13%,0.00%,3.23%,0.00%,6.45%,3.23%,51.61%,38.71%,0.00%,0.00%,0.00%,0.00%,95.03 ,87.10 ,93.77,95.44,71.52,9,9,100,113,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1516,83111,45385,54.60769333,30801,36.94 ,12,41.67%,4,10,10.00%,1,1,
0.17267873,60,0.07%,1.67%,3.33%,0.00%,1.67%,13.33%,16.67%,20.00%,11.67%,8.33%,13.33%,5.00%,1.67%,0.00%,3.33%,0.00%,0.00%,0.00%,0.00%,21.67%,8.33%,30.00%,25.00%,1.67%,5.00%,8.33%,5,20.00%,0.00%,0.00%,0.00%,20.00%,20.00%,0.00%,20.00%,0.00%,0.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,40.00%,0.00%,0.00%,20.00%,20.00%,98.33 ,100.00 ,96.15,98.00,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,195,70.7,1857,0,131,131,100,1215,0,,,,,,627,88765,35460,39.94817777,31827,38.41 ,0,0.00%,0,0,0.00%,0,3,
0.185128421,2739,0.82%,0.00%,0.15%,0.22%,0.40%,0.80%,1.68%,2.85%,3.25%,5.26%,12.96%,16.14%,16.94%,10.77%,13.69%,9.09%,4.16%,1.64%,1.75%,8.98%,54.29%,30.56%,3.58%,0.44%,0.15%,0.26%,183,0.00%,0.00%,0.55%,0.55%,2.73%,0.55%,2.19%,3.28%,3.28%,10.38%,16.94%,15.85%,13.66%,10.38%,11.48%,4.92%,3.28%,1.09%,1.64%,46.45%,49.18%,0.00%,0.55%,0.00%,1.09%,99.16 ,93.79 ,99.09,99.40,92.22,48,46,95.8,265,0,0,0,0,0,0,42,6,14.3,76,0,405,256,63.2,0,324,294,90.7,2627,0,0,0,0,0,0,,,,,,3307,335611,293815,87.54629616,225607,63.54 ,45,17.78%,7,135,13.33%,17,1,
0.194340471,680,0.32%,0.00%,0.00%,0.15%,0.88%,2.50%,4.85%,4.85%,3.68%,4.41%,9.71%,10.59%,15.44%,11.62%,16.32%,8.97%,4.85%,1.18%,9.41%,13.38%,43.53%,24.12%,8.53%,0.59%,0.15%,0.29%,17,0.00%,0.00%,0.00%,0.00%,5.88%,0.00%,11.76%,0.00%,23.53%,17.65%,5.88%,5.88%,5.88%,5.88%,11.76%,5.88%,0.00%,17.65%,11.76%,35.29%,35.29%,0.00%,0.00%,0.00%,0.00%,98.09 ,94.12 ,97.23,98.89,90,140,130,92.9,71,0,70,48,68.6,73,0,20,15,75,0,0,775,775,100,6,400,354,88.5,0,0,0,0,0,0,0,,,,,,6688,213025,249190,116.9768806,109585,50.99 ,2,0.00%,0,2,0.00%,0,2,
0.200190076,2572,0.29%,0.04%,0.16%,0.16%,0.47%,2.64%,5.83%,9.41%,7.19%,7.15%,12.79%,15.28%,14.35%,6.49%,9.14%,4.63%,3.11%,1.17%,10.73%,8.98%,40.05%,36.12%,0.66%,3.15%,0.12%,0.19%,175,0.00%,0.00%,0.00%,1.71%,0.00%,2.86%,2.86%,8.00%,2.29%,6.29%,14.86%,21.71%,13.14%,8.57%,7.43%,6.86%,3.43%,2.29%,4.57%,35.43%,57.71%,0.00%,0.00%,0.00%,0.00%,98.64 ,88.89 ,98.15,97.90,86.12,360,347,96.4,784,0,150,146,97.3,193,0,372,346,93,1028,0,2660,2660,100,1,0,0,0,0,0,0,0,0,0,0,1170,1889,810,2340,1246.5,11495,874835,465827,53.24741237,336671,38.32 ,48,6.25%,3,30,0.00%,0,1,
0.20254801,2085,0.56%,0.19%,1.58%,1.44%,0.77%,2.97%,7.24%,14.39%,17.22%,15.16%,12.66%,8.54%,5.80%,3.31%,4.12%,2.78%,1.44%,0.38%,0.53%,4.80%,30.65%,39.57%,10.46%,10.41%,3.07%,0.53%,56,0.00%,0.00%,0.00%,1.79%,1.79%,12.50%,8.93%,21.43%,14.29%,10.71%,14.29%,10.71%,1.79%,1.79%,0.00%,0.00%,0.00%,0.00%,3.57%,25.00%,69.64%,1.79%,0.00%,0.00%,0.00%,99.81 ,96.00 ,99.70,99.35,97.65,10,2,20,26,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,500,11,2.2,130,0,0,0,0,0,0,1771,,,,,4116,369431,379750,102.7932144,402121,94.01 ,13,7.69%,1,46,10.87%,5,2,
0.205136942,1345,0.33%,0.00%,0.15%,0.37%,0.97%,1.93%,4.98%,5.72%,6.10%,6.39%,14.28%,16.28%,17.32%,7.06%,9.74%,4.98%,2.53%,1.19%,7.73%,10.04%,27.29%,46.32%,6.84%,0.97%,0.37%,0.45%,131,0.00%,0.00%,0.76%,0.76%,2.29%,3.05%,1.53%,5.34%,6.11%,6.87%,18.32%,17.56%,16.79%,8.40%,6.11%,3.82%,2.29%,4.58%,4.58%,54.20%,35.88%,0.00%,0.76%,0.00%,0.00%,98.07 ,91.13 ,98.16,97.96,85.72,30,30,100,255,5,0,0,0,0,0,28,28,100,0,0,1691,1691,100,1,0,0,0,0,0,0,0,0,0,0,,,,,,4967,407826,246846,60.52728369,191748,46.11 ,38,2.63%,1,52,1.92%,1,1,
0.209519053,265,0.08%,0.00%,0.00%,0.00%,0.38%,3.77%,7.17%,6.42%,3.40%,9.06%,17.36%,13.21%,15.09%,7.55%,7.92%,4.91%,2.64%,1.13%,6.04%,8.68%,23.77%,50.57%,10.19%,0.38%,0.00%,0.38%,22,0.00%,0.00%,0.00%,0.00%,13.64%,4.55%,9.09%,0.00%,0.00%,13.64%,22.73%,9.09%,18.18%,0.00%,4.55%,0.00%,4.55%,4.55%,4.55%,22.73%,68.18%,0.00%,0.00%,0.00%,0.00%,97.36 ,85.71 ,98.75,99.16,88.3,150,143,95.3,334,0,0,0,0,0,0,0,0,0,0,0,2528,1391,55,0,0,0,0,0,0,0,0,0,0,0,,,,,,3151,320270,179237,55.96434259,132756,39.31 ,21,4.76%,0,20,0.00%,0,2,
0.209602538,93,0.13%,0.00%,1.08%,2.15%,0.00%,4.30%,15.05%,24.73%,8.60%,17.20%,7.53%,8.60%,6.45%,1.08%,3.23%,0.00%,0.00%,0.00%,0.00%,18.28%,8.60%,37.63%,31.18%,1.08%,3.23%,0.00%,7,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,14.29%,0.00%,14.29%,14.29%,14.29%,14.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.29%,14.29%,71.43%,0.00%,0.00%,0.00%,0.00%,95.70 ,100.00 ,98.78,97.53,81.72,1,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,668,72531,44748,61.69499938,27229,40.96 ,10,0.00%,0,8,0.00%,0,3,
0.209699574,2830,0.19%,0.04%,0.00%,0.07%,1.52%,4.38%,8.94%,12.69%,8.90%,7.92%,11.34%,12.26%,11.98%,5.02%,7.46%,3.71%,2.65%,1.13%,23.71%,8.27%,20.39%,36.78%,9.82%,0.53%,0.07%,0.42%,162,0.00%,0.00%,0.00%,5.56%,6.79%,7.41%,9.88%,3.09%,3.70%,5.56%,16.67%,16.67%,4.94%,8.64%,4.32%,1.85%,4.94%,22.84%,6.17%,32.10%,38.27%,0.62%,0.00%,0.00%,0.00%,97.46 ,93.33 ,98.03,99.04,89.82,311,296,95.2,1000,1,712,678,95.2,1205,3,0,0,0,0,0,3295,3295,100,26,0,0,0,0,0,0,0,0,0,0,,,,,,41041,1506868,852127,56.54954515,626593,36.22 ,153,3.92%,6,256,3.13%,7,1,
0.216065555,2076,0.25%,0.00%,0.10%,0.10%,1.49%,1.73%,1.78%,3.08%,6.12%,9.34%,14.84%,15.27%,14.07%,7.47%,10.79%,7.56%,4.43%,1.83%,6.02%,12.52%,27.07%,22.50%,20.95%,10.40%,0.29%,0.24%,68,0.00%,0.00%,0.00%,10.29%,1.47%,0.00%,1.47%,1.47%,4.41%,8.82%,17.65%,19.12%,13.24%,5.88%,7.35%,7.35%,1.47%,13.24%,4.41%,51.47%,30.88%,0.00%,0.00%,0.00%,0.00%,98.80 ,95.24 ,96.61,98.24,90.61,60,60,100,199,0,60,60,100,208,1,384,148,38.5,341,0,774,774,100,0,1960,1915,97.7,0,0,0,0,0,0,0,,,,,,7248,823636,358367,43.51036137,278879,33.10 ,50,2.00%,0,28,7.14%,2,1,
0.217001468,586,0.09%,0.00%,0.34%,0.17%,1.54%,5.46%,10.58%,14.51%,9.56%,8.70%,14.51%,10.24%,10.41%,4.78%,4.95%,2.05%,1.88%,0.34%,34.98%,5.29%,8.36%,49.83%,0.17%,0.68%,0.34%,0.34%,47,0.00%,0.00%,0.00%,2.13%,2.13%,4.26%,10.64%,4.26%,4.26%,8.51%,12.77%,12.77%,12.77%,14.89%,6.38%,4.26%,0.00%,14.89%,6.38%,17.02%,61.70%,0.00%,0.00%,0.00%,0.00%,98.98 ,93.02 ,97.36,99.42,87.2,421,364,86.5,1009,1,396,348,87.9,744,30,110,86,78.2,199,0,400,400,100,1,0,0,0,0,0,0,0,0,0,0,,,,,,10549,631098,370919,58.77359776,205770,34.05 ,37,0.00%,0,40,0.00%,0,2,
0.217924102,1346,0.16%,0.00%,0.07%,0.15%,1.71%,4.31%,8.69%,10.25%,8.92%,8.99%,11.81%,11.22%,12.63%,6.84%,7.36%,4.01%,2.38%,0.67%,27.41%,11.81%,30.31%,18.42%,8.62%,3.05%,0.30%,0.07%,112,0.00%,0.00%,0.00%,0.89%,2.68%,5.36%,11.61%,1.79%,0.89%,13.39%,9.82%,19.64%,8.93%,10.71%,6.25%,3.57%,4.46%,16.96%,7.14%,50.00%,25.89%,0.00%,0.00%,0.00%,0.00%,97.10 ,89.58 ,97.42,99.06,87.59,42,39,92.9,40,0,84,83,98.8,234,6,248,163,65.7,307,36,10042,10042,100,7,5000,4948,99,0,0,0,0,0,0,0,,,,,,11714,829369,504944,60.88291219,300411,36.31 ,40,0.00%,0,222,0.00%,0,1,
0.220370633,1212,0.13%,0.08%,0.00%,0.41%,1.07%,3.55%,4.21%,5.53%,5.28%,7.59%,10.73%,11.14%,16.01%,7.84%,13.78%,7.67%,3.80%,1.32%,10.73%,12.38%,35.15%,26.32%,14.27%,0.58%,0.41%,0.17%,117,0.00%,0.00%,0.00%,0.00%,7.69%,1.71%,0.85%,3.42%,3.42%,5.13%,14.53%,16.24%,9.40%,14.53%,12.82%,6.84%,3.42%,6.84%,6.84%,55.56%,29.91%,0.85%,0.00%,0.00%,0.00%,96.37 ,93.64 ,96.43,96.98,82.92,90,85,94.4,293,0,50,49,98,36,0,123,114,92.7,41,0,1744,1016,58.3,57,0,0,0,0,0,0,0,0,0,0,,,,,,10615,959625,519980,54.18574964,319083,43.87 ,39,0.00%,0,33,0.00%,0,1,
0.222763196,4443,0.46%,0.25%,1.06%,1.24%,1.06%,3.35%,8.55%,14.63%,14.94%,13.39%,13.48%,9.59%,6.84%,3.67%,3.76%,2.27%,1.22%,0.70%,4.01%,6.89%,16.66%,33.87%,11.55%,21.67%,1.69%,3.67%,149,0.00%,1.34%,0.00%,0.67%,5.37%,6.04%,10.74%,17.45%,9.40%,12.75%,11.41%,12.75%,2.01%,4.70%,2.01%,0.67%,2.68%,3.36%,4.03%,14.09%,77.18%,0.00%,0.00%,0.00%,1.34%,99.64 ,91.67 ,99.64,99.77,98.36,600,121,20.2,242,6,1000,692,69.2,370,7,1000,456,45.6,36,12,1383,1383,100,90,30000,6352,21.2,403,0,0,0,0,0,0,4195.1,,,,,12459,969710,1053695,108.6608367,823025,86.74 ,98,20.41%,19,110,5.45%,6,3,
0.231621633,1129,0.12%,0.00%,0.00%,0.09%,1.24%,5.93%,10.27%,13.82%,9.48%,7.71%,13.37%,10.01%,9.21%,5.76%,6.38%,3.81%,1.68%,1.24%,36.49%,5.85%,17.54%,33.04%,6.82%,0.27%,0.00%,0.00%,73,0.00%,0.00%,0.00%,2.74%,1.37%,4.11%,1.37%,5.48%,2.74%,10.96%,16.44%,10.96%,12.33%,13.70%,9.59%,6.85%,1.37%,15.07%,4.11%,27.40%,53.42%,0.00%,0.00%,0.00%,0.00%,97.87 ,92.31 ,97.88,97.34,87.78,1000,996,99.6,1045,1,2150,2099,97.6,2184,4,0,0,0,0,0,5404,3780,69.9,24,0,0,0,0,0,0,0,0,0,0,,,,,,19115,910713,647768,71.12756708,302463,40.50 ,101,0.99%,0,127,1.57%,2,1,
0.233671521,2447,0.33%,0.00%,0.00%,0.20%,0.86%,1.72%,2.37%,3.23%,3.76%,4.86%,10.67%,13.04%,16.43%,11.52%,15.12%,9.24%,4.78%,2.21%,6.09%,12.38%,45.36%,27.58%,7.76%,0.20%,0.20%,0.41%,168,0.00%,0.00%,0.00%,0.00%,1.19%,0.60%,0.60%,4.17%,2.38%,8.33%,14.88%,20.24%,11.31%,11.90%,16.07%,5.36%,2.98%,2.98%,7.14%,57.14%,32.74%,0.00%,0.00%,0.00%,0.00%,98.04 ,96.15 ,98.16,97.81,88.19,57,56,98.2,28,0,194,186,95.9,383,0,180,145,80.6,1,0,1565,1398,89.3,61,5763,3626,62.9,16488,1,0,0,0,0,0,,,,,,7082,751356,549142,73.08679241,408011,53.37 ,32,6.67%,2,34,0.00%,0,1,
0.240290662,482,0.25%,0.41%,1.66%,1.04%,1.45%,5.19%,9.13%,18.26%,18.05%,11.41%,12.45%,10.58%,4.77%,2.28%,0.83%,1.04%,0.83%,0.62%,2.07%,6.43%,43.15%,32.57%,0.62%,12.03%,1.24%,1.87%,33,3.03%,0.00%,0.00%,3.03%,9.09%,3.03%,6.06%,15.15%,12.12%,18.18%,12.12%,3.03%,9.09%,0.00%,3.03%,3.03%,0.00%,15.15%,6.06%,33.33%,42.42%,0.00%,0.00%,0.00%,3.03%,97.51 ,96.77 ,96.80,97.64,82.99,19,18,94.7,37,0,0,0,0,0,0,14,14,100,20,1,690,690,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,1285,189793,116845,61.56444126,80038,40.89 ,6,0.00%,0,5,0.00%,0,1,
0.251718116,27,0.05%,0.00%,0.00%,0.00%,0.00%,3.70%,22.22%,14.81%,11.11%,25.93%,7.41%,3.70%,7.41%,0.00%,3.70%,0.00%,0.00%,0.00%,11.11%,3.70%,25.93%,59.26%,0.00%,0.00%,0.00%,0.00%,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,20.00%,20.00%,20.00%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,20.00%,40.00%,20.00%,0.00%,0.00%,0.00%,0.00%,100.00 ,100.00 ,86.96,95.00,74.07,0,0,0,0,0,2,2,100,2,0,0,0,0,0,0,333,0,0,0,311,255,82,15,0,0,0,0,0,0,,,,,,955,59216,28191,47.60706566,12420,23.18 ,0,0.00%,0,0,0.00%,0,3,
0.254580204,533,0.13%,0.00%,0.00%,0.00%,1.50%,2.63%,3.75%,4.50%,5.63%,7.88%,10.13%,15.95%,16.70%,6.38%,12.76%,8.26%,3.75%,0.19%,11.07%,13.32%,35.46%,29.08%,7.88%,0.94%,0.38%,1.88%,46,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.17%,2.17%,6.52%,13.04%,26.09%,15.22%,17.39%,13.04%,4.35%,0.00%,2.17%,15.22%,39.13%,36.96%,4.35%,0.00%,0.00%,2.17%,99.81 ,97.73 ,99.39,99.38,92.68,95,95,100,95,0,15,15,100,15,0,19,19,100,19,0,243,243,100,2,300,300,100,1550,0,0,0,0,0,0,,,,,,4552,408401,299016,73.21627518,194692,42.33 ,9,0.00%,0,6,0.00%,0,3,
0.265927235,1117,0.33%,0.45%,1.07%,1.25%,1.16%,3.58%,12.18%,15.67%,19.61%,18.35%,11.01%,7.43%,4.74%,1.61%,1.07%,0.45%,0.18%,0.18%,1.16%,10.03%,19.43%,39.12%,5.46%,21.22%,1.34%,2.24%,41,2.44%,0.00%,0.00%,2.44%,2.44%,12.20%,7.32%,7.32%,12.20%,9.76%,7.32%,14.63%,4.88%,7.32%,4.88%,0.00%,4.88%,4.88%,2.44%,34.15%,53.66%,2.44%,0.00%,0.00%,2.44%,99.64 ,94.87 ,99.82,96.58,96.78,5,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088.8,,,,,3012,340695,818130,240.1356052,362577,91.99 ,9,0.00%,0,9,0.00%,0,3,
0.271802681,10155,5.44%,0.96%,4.10%,3.42%,3.24%,6.27%,12.09%,20.04%,19.30%,14.94%,8.61%,4.12%,1.93%,0.49%,0.26%,0.21%,0.04%,0.00%,0.12%,12.70%,2.11%,33.17%,9.72%,31.04%,6.99%,4.16%,320,0.63%,3.44%,0.31%,4.38%,11.25%,10.31%,14.69%,16.88%,13.13%,7.50%,6.56%,3.75%,3.44%,1.56%,1.56%,0.31%,0.31%,0.63%,10.00%,3.75%,79.69%,0.00%,1.56%,1.25%,3.13%,99.51 ,88.38 ,99.42,99.71,95.73,0,0,0,0,0,0,0,0,0,0,1170,52,4.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077.504,,,,,1044,186517,193103,103.5310454,209241,91.88 ,16,93.75%,15,1,0.00%,0,1,
0.271858002,2367,0.31%,0.00%,0.08%,0.17%,0.72%,2.45%,4.10%,7.44%,6.46%,5.53%,10.60%,13.65%,13.65%,8.03%,12.72%,6.93%,5.07%,2.41%,7.44%,10.27%,42.97%,29.91%,8.32%,0.80%,0.13%,0.17%,191,0.00%,0.00%,0.00%,1.57%,3.14%,2.09%,2.62%,5.76%,5.24%,5.76%,11.52%,15.18%,10.99%,12.57%,14.14%,4.19%,5.24%,6.81%,5.76%,54.97%,31.94%,0.52%,0.00%,0.00%,0.00%,98.27 ,93.79 ,98.10,98.53,90.24,281,266,94.7,481,0,112,104,92.9,98,0,244,128,52.5,201,0,889,889,100,4,3150,765,24.3,0,0,0,0,0,0,0,,,,,,10290,758219,506949,66.86049809,357304,46.71 ,35,17.14%,5,38,0.00%,0,1,
0.280357966,88,0.11%,0.00%,0.00%,0.00%,1.14%,7.95%,18.18%,25.00%,13.64%,11.36%,10.23%,3.41%,5.68%,1.14%,1.14%,0.00%,1.14%,0.00%,0.00%,9.09%,2.27%,84.09%,1.14%,1.14%,0.00%,2.27%,7,0.00%,0.00%,0.00%,0.00%,14.29%,28.57%,0.00%,14.29%,14.29%,14.29%,14.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,0.00%,28.57%,14.29%,0.00%,0.00%,28.57%,100.00 ,100.00 ,95.06,97.40,82.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079,1212,39.4,0,0,0,0,0,0,0,,,,,,798,80942,37964,46.90272047,27147,35.26 ,0,0.00%,0,0,0.00%,0,3,
0.282734544,122,0.15%,0.00%,0.00%,0.00%,0.00%,0.82%,2.46%,18.85%,13.93%,5.74%,14.75%,13.11%,6.56%,4.10%,8.20%,7.38%,2.46%,1.64%,4.10%,8.20%,48.36%,36.89%,0.82%,1.64%,0.00%,0.00%,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,50.00%,0.00%,0.00%,12.50%,12.50%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,62.50%,12.50%,0.00%,0.00%,0.00%,94.26 ,50.00 ,97.27,96.26,79.51,5,4,80,0,0,0,0,0,0,0,1,0,0,0,0,16,16,100,0,2083,703,33.7,0,0,0,0,0,0,0,,,,,,1755,82500,44846,54.35878788,35998,44.00 ,4,0.00%,0,1,0.00%,0,2,
0.29065266,110,0.09%,0.00%,0.00%,0.91%,0.91%,2.73%,7.27%,10.00%,6.36%,5.45%,16.36%,14.55%,11.82%,7.27%,10.00%,2.73%,2.73%,0.91%,6.36%,3.64%,28.18%,44.55%,16.36%,0.00%,0.00%,0.91%,12,0.00%,0.00%,0.00%,8.33%,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,8.33%,16.67%,16.67%,8.33%,16.67%,8.33%,0.00%,0.00%,0.00%,33.33%,66.67%,0.00%,0.00%,0.00%,0.00%,99.09 ,100.00 ,96.88,96.77,84.55,0,0,0,3,0,41,41,100,45,0,0,0,0,0,0,0,0,0,0,8754,20,0.2,0,0,0,0,0,0,0,,,,,,1522,124614,65803,52.80546327,52632,44.33 ,3,0.00%,0,3,0.00%,0,3,
0.294053521,491,0.08%,0.20%,0.20%,0.00%,1.22%,5.50%,5.50%,11.00%,7.13%,12.63%,14.87%,13.65%,13.03%,4.89%,6.52%,2.44%,1.02%,0.20%,8.35%,12.22%,30.55%,40.12%,7.54%,0.61%,0.41%,0.20%,44,0.00%,0.00%,0.00%,4.55%,6.82%,2.27%,9.09%,2.27%,2.27%,4.55%,25.00%,13.64%,13.64%,9.09%,4.55%,2.27%,0.00%,6.82%,2.27%,29.55%,61.36%,0.00%,0.00%,0.00%,0.00%,97.76 ,95.12 ,100.00,97.00,90.63,10,9,90,32,0,15,14,93.3,22,0,150,148,98.7,63,0,1210,1210,100,0,3500,3433,98.1,0,0,0,0,0,0,0,12,932,15,150,1586,5361,635671,479450,75.42423675,358473,46.97 ,5,0.00%,0,5,0.00%,0,2,
0.297872289,2981,0.31%,0.00%,0.00%,0.17%,0.47%,2.21%,4.23%,5.50%,5.03%,4.96%,11.47%,13.45%,15.36%,8.86%,14.56%,8.45%,3.56%,1.71%,6.81%,5.90%,47.90%,38.75%,0.23%,0.27%,0.07%,0.07%,290,0.00%,0.00%,0.00%,1.03%,1.38%,3.10%,2.07%,2.41%,3.79%,10.34%,14.83%,17.93%,15.86%,14.14%,8.28%,3.45%,1.38%,5.17%,4.83%,42.76%,47.24%,0.00%,0.00%,0.00%,0.00%,99.36 ,96.73 ,98.66,99.17,89.43,385,384,99.7,832,3,100,96,96,278,6,0,0,0,0,0,1658,703,42.4,4,15,15,100,0,0,0,0,0,0,0,,,,,,15559,962271,793222,82.43228779,462813,51.38 ,62,3.23%,1,84,2.38%,2,1,
0.311097944,2128,0.27%,0.00%,0.00%,0.05%,0.66%,1.88%,4.04%,5.92%,7.57%,5.03%,8.60%,14.61%,18.61%,9.63%,12.83%,6.30%,3.05%,1.22%,11.80%,12.50%,32.80%,31.72%,10.15%,0.80%,0.00%,0.23%,112,0.00%,0.00%,0.00%,2.68%,4.46%,4.46%,8.93%,2.68%,3.57%,7.14%,12.50%,16.96%,11.61%,15.18%,3.57%,6.25%,0.00%,16.96%,8.93%,51.79%,22.32%,0.00%,0.00%,0.00%,0.00%,97.65 ,97.22 ,97.56,98.50,87.5,145,128,88.3,841,0,147,147,100,313,3,780,60,7.7,0,0,3288,3288,100,27,23010,98,0.4,276,0,0,0,0,0,0,,,,,,13521,778083,510516,65.6120234,342409,44.84 ,91,3.30%,2,117,0.00%,0,1,
0.321073058,1714,0.34%,0.00%,0.00%,0.12%,0.41%,1.75%,4.20%,6.36%,5.37%,7.00%,13.71%,16.45%,18.14%,8.81%,9.51%,4.84%,2.57%,0.76%,9.33%,7.23%,48.42%,33.14%,0.58%,1.17%,0.12%,0.00%,139,0.00%,0.00%,0.00%,0.72%,0.00%,1.44%,3.60%,5.76%,2.88%,12.95%,19.42%,11.51%,13.67%,10.79%,6.47%,7.19%,3.60%,6.47%,10.07%,65.47%,16.55%,0.72%,0.72%,0.00%,0.00%,98.37 ,91.18 ,98.60,99.29,91.02,203,195,96.1,473,0,300,300,100,301,4,3,3,100,0,0,641,609,95,2,0,0,0,0,0,0,0,0,0,0,,,,,,17570,499275,379716,76.05347754,223623,47.82 ,66,1.52%,1,87,1.15%,1,1,
0.326586003,1740,0.31%,0.00%,0.06%,0.00%,1.15%,2.36%,3.28%,5.06%,5.46%,5.80%,8.28%,14.25%,18.16%,10.00%,13.10%,8.05%,3.28%,1.72%,9.66%,6.78%,47.59%,27.76%,7.41%,0.57%,0.17%,0.06%,131,0.00%,0.00%,0.00%,1.53%,1.53%,2.29%,1.53%,2.29%,0.00%,5.34%,11.45%,15.27%,14.50%,22.14%,11.45%,3.82%,6.87%,5.34%,5.34%,57.25%,31.30%,0.76%,0.00%,0.00%,0.00%,98.33 ,94.31 ,97.99,97.11,88.22,458,396,86.5,430,0,165,147,89.1,91,0,400,310,77.5,297,0,1384,1384,100,0,100,88,88,0,0,0,0,0,0,0,,,,,,6734,560021,414497,74.01454588,273082,47.24 ,22,4.55%,1,24,12.50%,3,1,
0.342114129,2373,1.38%,1.18%,3.88%,3.20%,1.43%,4.72%,13.32%,22.76%,21.53%,14.12%,6.87%,4.09%,1.94%,0.42%,0.34%,0.13%,0.08%,0.00%,0.13%,7.59%,3.50%,41.34%,5.35%,33.38%,4.64%,4.09%,81,2.47%,6.17%,2.47%,2.47%,3.70%,11.11%,17.28%,14.81%,13.58%,11.11%,9.88%,3.70%,1.23%,0.00%,0.00%,0.00%,0.00%,0.00%,4.94%,0.00%,82.72%,0.00%,0.00%,1.23%,11.11%,99.62 ,92.11 ,100.00,99.65,95.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950.5,,,,,1437,172057,248163,144.2330158,191666,89.19 ,0,0.00%,0,0,0.00%,0,2,
